GND	WIKI PAGE DE	HITS (btw 2014/05/28 and 2014/06/26)	AVG HITS (per day)	CHAR_COUNT (on 2014/06/28)	WORD_COUNT (on 2014/06/28)
http://d-nb.info/gnd/118551922	http://de.wikipedia.org/wiki/Wilhelm_Hoegner	683	22.77	18052	2119
http://d-nb.info/gnd/105707708		0	0	0	0
http://d-nb.info/gnd/108418618		0	0	0	0
http://d-nb.info/gnd/126960216		0	0	0	0
http://d-nb.info/gnd/127860207		0	0	0	0
http://d-nb.info/gnd/119243091		0	0	0	0
http://d-nb.info/gnd/118915495	http://de.wikipedia.org/wiki/Alf_Ahlberg	54	1.8	4210	468
http://d-nb.info/gnd/105727121		0	0	0	0
http://d-nb.info/gnd/105154113	http://de.wikipedia.org/wiki/Bruno_Adler_%28Literaturwissenschaftler%29	83	2.77	6196	714
http://d-nb.info/gnd/126819580		0	0	0	0
http://d-nb.info/gnd/127877363		0	0	0	0
http://d-nb.info/gnd/118953877	http://de.wikipedia.org/wiki/Alice_R%C3%BChle-Gerstel	393	13.1	7991	949
http://d-nb.info/gnd/126171815		0	0	0	0
http://d-nb.info/gnd/173102670		0	0	0	0
http://d-nb.info/gnd/127323554		0	0	0	0
http://d-nb.info/gnd/119010305	http://de.wikipedia.org/wiki/B%C3%A9la_Bal%C3%A1zs	554	18.47	12677	1507
http://d-nb.info/gnd/117632309	http://de.wikipedia.org/wiki/Mieczys%C5%82aw_Bro%C5%84ski	460	15.33	4413	515
http://d-nb.info/gnd/1038087945		0	0	0	0
http://d-nb.info/gnd/118566288	http://de.wikipedia.org/wiki/Karl_Kraus	6071	202.37	81022	10755
http://d-nb.info/gnd/118620045	http://de.wikipedia.org/wiki/Sun_Yat-sen	1918	63.93	14969	2045
http://d-nb.info/gnd/118569880	http://de.wikipedia.org/wiki/Else_Lasker-Sch%C3%BCler	4286	142.87	33365	4169
http://d-nb.info/gnd/105740675		0	0	0	0
http://d-nb.info/gnd/128849096	http://de.wikipedia.org/wiki/Issaak_Masepa	58	1.93	1422	138
http://d-nb.info/gnd/118636863	http://de.wikipedia.org/wiki/Heinrich_Zille	3935	131.17	43797	5580
http://d-nb.info/gnd/11715119x		0	0	0	0
http://d-nb.info/gnd/1025350812		0	0	0	0
http://d-nb.info/gnd/126312990		0	0	0	0
http://d-nb.info/gnd/137813538		0	0	0	0
http://d-nb.info/gnd/126469873		0	0	0	0
http://d-nb.info/gnd/129992291		0	0	0	0
http://d-nb.info/gnd/171968387		0	0	0	0
http://d-nb.info/gnd/128002530		0	0	0	0
http://d-nb.info/gnd/118551132	http://de.wikipedia.org/wiki/Kurt_Hiller	771	25.7	25111	3016
http://d-nb.info/gnd/118794868	http://de.wikipedia.org/wiki/Wilhelm_Sch%C3%A4fer_%28Schriftsteller%29	221	7.37	13491	1432
http://d-nb.info/gnd/121456013	http://de.wikipedia.org/wiki/Hermann_Jung_%28Schriftsteller%29	38	1.27	5696	619
http://d-nb.info/gnd/118775294	http://de.wikipedia.org/wiki/Johan_Huizinga	940	31.33	23197	2774
http://d-nb.info/gnd/118635344	http://de.wikipedia.org/wiki/Richard_Wright_%28Schriftsteller%29	482	16.07	9929	1242
http://d-nb.info/gnd/119338041	http://de.wikipedia.org/wiki/Carlo_Sforza	133	4.43	2880	330
http://d-nb.info/gnd/101219776		0	0	0	0
http://d-nb.info/gnd/126295972		0	0	0	0
http://d-nb.info/gnd/118591762		0	0	0	0
http://d-nb.info/gnd/105740640		0	0	0	0
http://d-nb.info/gnd/129582174		0	0	0	0
http://d-nb.info/gnd/126132380		0	0	0	0
http://d-nb.info/gnd/127659315		0	0	0	0
http://d-nb.info/gnd/126236917		0	0	0	0
http://d-nb.info/gnd/101852290		0	0	0	0
http://d-nb.info/gnd/101219784		0	0	0	0
http://d-nb.info/gnd/118596780	http://de.wikipedia.org/wiki/Pierre-Joseph_Proudhon	1310	43.67	22983	2932
http://d-nb.info/gnd/118520857	http://de.wikipedia.org/wiki/Oscar_Walter_Cisek	75	2.5	2651	277
http://d-nb.info/gnd/128309180		0	0	0	0
http://d-nb.info/gnd/119375753	http://de.wikipedia.org/wiki/Anton_Ackermann	541	18.03	7745	904
http://d-nb.info/gnd/128909358		0	0	0	0
http://d-nb.info/gnd/126552355		0	0	0	0
http://d-nb.info/gnd/129489263		0	0	0	0
http://d-nb.info/gnd/119292254		0	0	0	0
http://d-nb.info/gnd/126396388		0	0	0	0
http://d-nb.info/gnd/116447788	http://de.wikipedia.org/wiki/Alexander_Eliasberg	159	5.3	7045	817
http://d-nb.info/gnd/118569074	http://de.wikipedia.org/wiki/Gustav_Landauer	1113	37.1	41453	5342
http://viaf.org/viaf/98299209/		0	0	0	0
http://d-nb.info/gnd/118725564	http://de.wikipedia.org/wiki/Alfred_Kurella	431	14.37	9104	1028
http://d-nb.info/gnd/120402114		0	0	0	0
http://d-nb.info/gnd/128339101		0	0	0	0
http://d-nb.info/gnd/102757003		0	0	0	0
http://d-nb.info/gnd/118543563	http://de.wikipedia.org/wiki/Emil_Julius_Gumbel	330	11	13785	1662
http://d-nb.info/gnd/101212429		0	0	0	0
http://d-nb.info/gnd/127372938		0	0	0	0
http://d-nb.info/gnd/120409712	http://de.wikipedia.org/wiki/Erik_von_Kuehnelt-Leddihn	301	10.03	9430	1095
http://d-nb.info/gnd/12669950X		0	0	0	0
http://d-nb.info/gnd/126885664		0	0	0	0
http://d-nb.info/gnd/102811458		0	0	0	0
http://d-nb.info/gnd/126514070		0	0	0	0
http://d-nb.info/gnd/108797007		0	0	0	0
http://d-nb.info/gnd/126960259		0	0	0	0
http://d-nb.info/gnd/105971839	http://de.wikipedia.org/wiki/Josef_Kastein	47	1.57	7492	881
http://d-nb.info/gnd/131038451		0	0	0	0
http://d-nb.info/gnd/103614222	http://de.wikipedia.org/wiki/Konstantin_Sergejewitsch_Badigin	52	1.73	4106	479
http://d-nb.info/gnd/11741428X	http://de.wikipedia.org/wiki/George_Sylvester_Viereck	96	3.2	4434	526
http://d-nb.info/gnd/113058039	http://de.wikipedia.org/wiki/Heinrich_Graf_von_Coudenhove-Kalergi	264	8.8	3599	403
http://d-nb.info/gnd/126767653		0	0	0	0
http://d-nb.info/gnd/126343373		0	0	0	0
http://d-nb.info/gnd/118543571	http://de.wikipedia.org/wiki/Martin_Gumpert	210	7	13730	1684
http://d-nb.info/gnd/1037053192		0	0	0	0
http://d-nb.info/gnd/118795392	http://de.wikipedia.org/wiki/Scholem_Alejchem	905	30.17	16514	2037
http://d-nb.info/gnd/102740127		0	0	0	0
http://d-nb.info/gnd/118602047	http://de.wikipedia.org/wiki/Karl_R%C3%B6ssing	199	6.63	31365	3813
http://d-nb.info/gnd/118564935	http://de.wikipedia.org/wiki/Alexandra_Michailowna_Kollontai	458	15.27	12053	1463
http://d-nb.info/gnd/119182556	http://de.wikipedia.org/wiki/Marcel_Cachin	67	2.23	4698	540
http://d-nb.info/gnd/124007406		0	0	0	0
http://d-nb.info/gnd/118582070	http://de.wikipedia.org/wiki/Friedrich_Michael	147	4.9	7397	863
http://d-nb.info/gnd/117380865		0	0	0	0
http://d-nb.info/gnd/101598815		0	0	0	0
http://d-nb.info/gnd/118625152	http://de.wikipedia.org/wiki/Bodo_Uhse	437	14.57	11595	1405
http://d-nb.info/gnd/118550373	http://de.wikipedia.org/wiki/Moses_Hess	465	15.5	19474	2414
http://d-nb.info/gnd/126679231		0	0	0	0
http://d-nb.info/gnd/11873461X	http://de.wikipedia.org/wiki/Wjatscheslaw_Michailowitsch_Molotow	2698	89.93	26255	3156
Katzer, Fr.		0	0	0	0
http://d-nb.info/gnd/118539604	http://de.wikipedia.org/wiki/Ernst_Glaeser	500	16.67	6079	680
http://d-nb.info/gnd/126486638		0	0	0	0
http://d-nb.info/gnd/118794825	http://de.wikipedia.org/wiki/Georges_Scelle	171	5.7	29732	3575
http://d-nb.info/gnd/117378143	http://de.wikipedia.org/wiki/Robert_Wilbrandt	88	2.93	8428	972
http://d-nb.info/gnd/126456305		0	0	0	0
http://d-nb.info/gnd/137457634		0	0	0	0
http://d-nb.info/gnd/117264121		0	0	0	0
http://d-nb.info/gnd/100610242		0	0	0	0
http://d-nb.info/gnd/102654336		0	0	0	0
http://d-nb.info/gnd/11851699x		0	0	0	0
http://d-nb.info/gnd/135946166		0	0	0	0
http://d-nb.info/gnd/129413372	http://de.wikipedia.org/wiki/Carl_M%C3%BCller-Braunschweig	79	2.63	9383	1105
http://d-nb.info/gnd/121978281	http://de.wikipedia.org/wiki/Manfred_George	83	2.77	6889	838
http://d-nb.info/gnd/137457642		0	0	0	0
http://d-nb.info/gnd/118748491	http://de.wikipedia.org/wiki/Agnes_Smedley	132	4.4	6999	880
http://d-nb.info/gnd/105166944		0	0	0	0
http://d-nb.info/gnd/119040050		0	0	0	0
http://d-nb.info/gnd/118634674	http://de.wikipedia.org/wiki/Friedrich_Wolf	1030	34.33	20490	2413
http://d-nb.info/gnd/118629387	http://de.wikipedia.org/wiki/Jakob_Wassermann	1343	44.77	17160	2001
http://d-nb.info/gnd/126643067		0	0	0	0
http://d-nb.info/gnd/124240852		0	0	0	0
http://d-nb.info/gnd/1032027517	http://de.wikipedia.org/wiki/Hans_Otto_Henel	68	2.27	2976	331
http://d-nb.info/gnd/13726982X		0	0	0	0
http://d-nb.info/gnd/116900482		0	0	0	0
http://d-nb.info/gnd/118661779	http://de.wikipedia.org/wiki/Karl_Friedrich_Bor%C3%A9e	47	1.57	3557	404
http://d-nb.info/gnd/101187157		0	0	0	0
http://d-nb.info/gnd/126636877		0	0	0	0
http://d-nb.info/gnd/126729662		0	0	0	0
http://d-nb.info/gnd/118589512	http://de.wikipedia.org/wiki/Paul_Oestreich	150	5	9185	1078
http://d-nb.info/gnd/118625179	http://de.wikipedia.org/wiki/Walter_Ulbricht	13106	436.87	43236	5362
http://d-nb.info/gnd/126177708		0	0	0	0
http://d-nb.info/gnd/137457650		0	0	0	0
http://d-nb.info/gnd/171381440		0	0	0	0
http://d-nb.info/gnd/118582046	http://de.wikipedia.org/wiki/Gustav_Meyrink	1639	54.63	22841	2714
http://d-nb.info/gnd/101187165		0	0	0	0
http://d-nb.info/gnd/1023876671		0	0	0	0
http://d-nb.info/gnd/101683693		0	0	0	0
http://d-nb.info/gnd/126968764	http://de.wikipedia.org/wiki/Ernst_Spitz	86	2.87	6674	824
http://d-nb.info/gnd/103954767		0	0	0	0
http://d-nb.info/gnd/105265594		0	0	0	0
http://d-nb.info/gnd/102739803		0	0	0	0
http://d-nb.info/gnd/12658575X		0	0	0	0
http://d-nb.info/gnd/101649738		0	0	0	0
http://d-nb.info/gnd/12444752X	http://de.wikipedia.org/wiki/Karl_Brammer	50	1.67	3372	381
http://d-nb.info/gnd/105999911		0	0	0	0
http://d-nb.info/gnd/126518750		0	0	0	0
http://d-nb.info/gnd/133794482	http://de.wikipedia.org/wiki/Gustav_Winter	81	2.7	3634	427
http://d-nb.info/gnd/117491462		0	0	0	0
http://d-nb.info/gnd/124264980		0	0	0	0
http://d-nb.info/gnd/126061181		0	0	0	0
http://d-nb.info/gnd/120558955	http://de.wikipedia.org/wiki/Woldemar_Oskar_D%C3%B6ring	43	1.43	5759	614
http://d-nb.info/gnd/118560816	http://de.wikipedia.org/wiki/Luise_Kautsky	146	4.87	3815	445
http://d-nb.info/gnd/118577190	http://de.wikipedia.org/wiki/Karl_Mannheim	1012	33.73	13588	1570
http://d-nb.info/gnd/118753606	http://de.wikipedia.org/wiki/Erich_Stern	37	1.23	3102	358
http://d-nb.info/gnd/12657006X		0	0	0	0
http://d-nb.info/gnd/121510220	http://de.wikipedia.org/wiki/Franz_Hildebrandt	93	3.1	7141	853
http://d-nb.info/gnd/101920423		0	0	0	0
http://d-nb.info/gnd/118621505	http://de.wikipedia.org/wiki/Ernst_Th%C3%A4lmann	6271	209.03	59062	7400
http://d-nb.info/gnd/118828967	http://de.wikipedia.org/wiki/Theo_Pinkus	182	6.07	6939	799
http://d-nb.info/gnd/126557853		0	0	0	0
http://d-nb.info/gnd/118506722	http://de.wikipedia.org/wiki/Jakub_Bart-%C4%86i%C5%A1inski	123	4.1	3542	408
http://d-nb.info/gnd/126955336		0	0	0	0
http://d-nb.info/gnd/101829876		0	0	0	0
http://d-nb.info/gnd/122156544		0	0	0	0
http://d-nb.info/gnd/126525730		0	0	0	0
http://d-nb.info/gnd/105707767	http://de.wikipedia.org/wiki/Hermann_Gerstmayer	44	1.47	13917	1685
http://d-nb.info/gnd/118926063	http://de.wikipedia.org/wiki/Wsewolod_Wjatscheslawowitsch_Iwanow	91	3.03	2879	316
http://d-nb.info/gnd/131944398		0	0	0	0
http://d-nb.info/gnd/126682232		0	0	0	0
http://d-nb.info/gnd/105305065		0	0	0	0
http://d-nb.info/gnd/141933879		0	0	0	0
http://d-nb.info/gnd/101814607		0	0	0	0
http://d-nb.info/gnd/105742163		0	0	0	0
http://d-nb.info/gnd/119183552	http://de.wikipedia.org/wiki/Waleri_Iwanowitsch_Meschlauk	39	1.3	4749	540
Reichsverband Deutscher Schriftsteller		0	0	0	0
http://d-nb.info/gnd/116483733	http://de.wikipedia.org/wiki/Wolfgang_Hoffmann-Harnisch	50	1.67	5780	647
http://d-nb.info/gnd/126017948		0	0	0	0
http://d-nb.info/gnd/126928983		0	0	0	0
http://d-nb.info/gnd/119460416	http://de.wikipedia.org/wiki/Hugo_Sonnenschein	74	2.47	5183	609
http://d-nb.info/gnd/117224146		0	0	0	0
http://d-nb.info/gnd/126699933		0	0	0	0
http://d-nb.info/gnd/126426279		0	0	0	0
http://d-nb.info/gnd/107769301		0	0	0	0
http://d-nb.info/gnd/11869460X	http://de.wikipedia.org/wiki/Augusto_Giacometti	473	15.77	4578	538
http://d-nb.info/gnd/1045508012		0	0	0	0
http://d-nb.info/gnd/1012034526		0	0	0	0
http://d-nb.info/gnd/12681676X		0	0	0	0
http://d-nb.info/gnd/131143824		0	0	0	0
http://d-nb.info/gnd/127963170		0	0	0	0
http://d-nb.info/gnd/126844984		0	0	0	0
http://d-nb.info/gnd/122434307		0	0	0	0
http://d-nb.info/gnd/101334265		0	0	0	0
http://d-nb.info/gnd/118693166	http://de.wikipedia.org/wiki/Peter_Freuchen	146	4.87	8317	1030
http://d-nb.info/gnd/118727559	http://de.wikipedia.org/wiki/Rudolf_Leonhard	400	13.33	8014	889
http://d-nb.info/gnd/118597310	http://de.wikipedia.org/wiki/Alfred_de_Quervain_%28Theologe%29	63	2.1	2269	242
http://d-nb.info/gnd/118577166	http://de.wikipedia.org/wiki/Thomas_Mann	20637	687.9	82029	10231
http://d-nb.info/gnd/118568477	http://de.wikipedia.org/wiki/%C3%89tienne_de_La_Bo%C3%A9tie	574	19.13	12284	1583
http://d-nb.info/gnd/118975013		0	0	0	0
http://d-nb.info/gnd/117520705	http://de.wikipedia.org/wiki/Immanuel_Herrmann	47	1.57	5139	557
http://d-nb.info/gnd/118509993	http://de.wikipedia.org/wiki/Eduard_Bernstein	1164	38.8	42325	5222
http://d-nb.info/gnd/126855870		0	0	0	0
http://d-nb.info/gnd/118553313	http://de.wikipedia.org/wiki/Clemens_Holzmeister	741	24.7	16443	1835
http://d-nb.info/gnd/117718912	http://de.wikipedia.org/wiki/Elsbeth_Ebertin	115	3.83	4759	578
http://d-nb.info/gnd/118545892	http://de.wikipedia.org/wiki/Maximilian_Harden	700	23.33	9133	1061
http://d-nb.info/gnd/101925050		0	0	0	0
http://d-nb.info/gnd/107782642		0	0	0	0
http://d-nb.info/gnd/120894238		0	0	0	0
http://d-nb.info/gnd/127573607		0	0	0	0
http://d-nb.info/gnd/116623411	http://de.wikipedia.org/wiki/Kurt_Rosenfeld	201	6.7	5948	669
http://d-nb.info/gnd/126985553		0	0	0	0
http://d-nb.info/gnd/104550945		0	0	0	0
http://d-nb.info/gnd/100660738		0	0	0	0
http://d-nb.info/gnd/1025286871	http://de.wikipedia.org/wiki/Hedwig_Anneler	43	1.43	2072	220
http://d-nb.info/gnd/126872104		0	0	0	0
http://d-nb.info/gnd/118577158	http://de.wikipedia.org/wiki/Klaus_Mann	3638	121.27	83816	11017
http://d-nb.info/gnd/101149174		0	0	0	0
http://d-nb.info/gnd/126298629		0	0	0	0
http://d-nb.info/gnd/12672525X		0	0	0	0
http://d-nb.info/gnd/127978577		0	0	0	0
http://d-nb.info/gnd/119039486	http://de.wikipedia.org/wiki/Joseph_Kessel	293	9.77	11412	1344
http://d-nb.info/gnd/12638181X		0	0	0	0
http://d-nb.info/gnd/117368903	http://de.wikipedia.org/wiki/Theodoor_Hendrik_van_de_Velde	213	7.1	3226	366
http://d-nb.info/gnd/1033157015	http://de.wikipedia.org/wiki/Peter_Bockem%C3%BChl	38	1.27	7259	837
http://d-nb.info/gnd/136714080	http://de.wikipedia.org/wiki/Oskar_Grossmann	40	1.33	5649	657
http://d-nb.info/gnd/12237553X		0	0	0	0
http://d-nb.info/gnd/127807624		0	0	0	0
http://d-nb.info/gnd/102138303		0	0	0	0
http://d-nb.info/gnd/105807303		0	0	0	0
http://d-nb.info/gnd/105257400		0	0	0	0
http://d-nb.info/gnd/117542393		0	0	0	0
http://d-nb.info/gnd/102264457		0	0	0	0
http://d-nb.info/gnd/118950150	http://de.wikipedia.org/wiki/Hertha_Pauli	188	6.27	4572	564
http://d-nb.info/gnd/126936315		0	0	0	0
http://d-nb.info/gnd/117006254	http://de.wikipedia.org/wiki/Milly_Zirker	49	1.63	2603	310
http://d-nb.info/gnd/117754692		0	0	0	0
http://d-nb.info/gnd/11880085X	http://de.wikipedia.org/wiki/Stefan_Lorant	66	2.2	6588	770
http://d-nb.info/gnd/119545063	http://de.wikipedia.org/wiki/Rudolf_Lothar	100	3.33	4381	488
http://d-nb.info/gnd/123631041	http://de.wikipedia.org/wiki/Emma_Ihrer	246	8.2	4635	558
http://d-nb.info/gnd/1046248715		0	0	0	0
http://d-nb.info/gnd/101873077		0	0	0	0
http://d-nb.info/gnd/119259869	http://de.wikipedia.org/wiki/Karl_Schr%C3%B6der_%28KAPD%29	97	3.23	6448	740
http://d-nb.info/gnd/118570358	http://de.wikipedia.org/wiki/D._H._Lawrence	1338	44.6	7671	906
http://d-nb.info/gnd/127907130		0	0	0	0
http://d-nb.info/gnd/116659998	http://de.wikipedia.org/wiki/Fritz_Heinemann_%28Philosoph%29	109	3.63	3333	372
Weltkomitee für die Opfer des Hitler-Faschismus		0	0	0	0
http://d-nb.info/gnd/115306218		0	0	0	0
http://d-nb.info/gnd/137209509		0	0	0	0
http://d-nb.info/gnd/126685207		0	0	0	0
http://d-nb.info/gnd/131134825		0	0	0	0
http://d-nb.info/gnd/12656549X		0	0	0	0
http://d-nb.info/gnd/129525634	http://de.wikipedia.org/wiki/George_Q._Cannon	54	1.8	5963	765
http://d-nb.info/gnd/129940127		0	0	0	0
http://d-nb.info/gnd/107857189	http://de.wikipedia.org/wiki/Paul_Schlesinger	105	3.5	7086	904
http://d-nb.info/gnd/118520776	http://de.wikipedia.org/wiki/Winston_Churchill	17775	592.5	83885	10792
http://d-nb.info/gnd/102634734		0	0	0	0
http://d-nb.info/gnd/127961704		0	0	0	0
http://d-nb.info/gnd/118578669	http://de.wikipedia.org/wiki/Frans_Masereel	418	13.93	5419	625
http://d-nb.info/gnd/116553146	http://de.wikipedia.org/wiki/Heinrich_Ernst_Kromer	87	2.9	4892	556
http://d-nb.info/gnd/107668904	http://de.wikipedia.org/wiki/Sax_Rohmer	302	10.07	6743	859
http://d-nb.info/gnd/126816735		0	0	0	0
http://d-nb.info/gnd/117128953		0	0	0	0
http://d-nb.info/gnd/101567960		0	0	0	0
http://d-nb.info/gnd/118577131	http://de.wikipedia.org/wiki/Heinrich_Mann	5240	174.67	26854	3225
http://d-nb.info/gnd/104801328		0	0	0	0
http://d-nb.info/gnd/118779737	http://de.wikipedia.org/wiki/Paul_von_Lettow-Vorbeck	3006	100.2	30918	3839
http://d-nb.info/gnd/118890700	http://de.wikipedia.org/wiki/Maxim_Maximowitsch_Litwinow	311	10.37	11792	1435
http://d-nb.info/gnd/119285495	http://de.wikipedia.org/wiki/Anna_Schieber	78	2.6	6154	641
http://d-nb.info/gnd/126722048		0	0	0	0
http://d-nb.info/gnd/118507893	http://de.wikipedia.org/wiki/August_Bebel	3799	126.63	107231	13845
http://d-nb.info/gnd/102140243		0	0	0	0
http://d-nb.info/gnd/118542664	http://de.wikipedia.org/wiki/Stefan_Gro%C3%9Fmann	136	4.53	11756	1465
http://d-nb.info/gnd/116219351	http://de.wikipedia.org/wiki/Arthur_Drews_%28Philosoph%29	159	5.3	5077	575
http://d-nb.info/gnd/105755001		0	0	0	0
http://d-nb.info/gnd/119199343	http://de.wikipedia.org/wiki/Henriette_Brey	55	1.83	7022	774
http://d-nb.info/gnd/105851647	http://de.wikipedia.org/wiki/Nikolaus_Jansen	55	1.83	7400	838
http://d-nb.info/gnd/126976899		0	0	0	0
http://d-nb.info/gnd/126335117		0	0	0	0
http://d-nb.info/gnd/119098687	http://de.wikipedia.org/wiki/Max_Herrmann_%28Theaterwissenschaftler%29	153	5.1	5427	608
http://d-nb.info/gnd/12239814		0	0	0	0
http://d-nb.info/gnd/133543064	http://de.wikipedia.org/wiki/Walter_Kreiser	144	4.8	9892	1215
http://d-nb.info/gnd/105748234		0	0	0	0
http://d-nb.info/gnd/118559524	http://de.wikipedia.org/wiki/Michail_Iwanowitsch_Kalinin	1051	35.03	9520	1206
http://d-nb.info/gnd/118545876	http://de.wikipedia.org/wiki/Erik_Jan_Hanussen	12181	406.03	14027	1790
http://d-nb.info/gnd/128583584	http://de.wikipedia.org/wiki/Joachim_Schumacher	42	1.4	2537	303
http://d-nb.info/gnd/118587730	http://de.wikipedia.org/wiki/L%C3%A9on_Nicole	78	2.6	4319	520
http://d-nb.info/gnd/128611154		0	0	0	0
http://d-nb.info/gnd/101281048		0	0	0	0
http://d-nb.info/gnd/118905929		0	0	0	0
http://d-nb.info/gnd/104521716		0	0	0	0
http://d-nb.info/gnd/126647542		0	0	0	0
http://d-nb.info/gnd/107169975		0	0	0	0
http://d-nb.info/gnd/101637128		0	0	0	0
http://d-nb.info/gnd/127118314		0	0	0	0
http://d-nb.info/gnd/116304782	http://de.wikipedia.org/wiki/Eduard_Prokosch	38	1.27	2693	294
http://d-nb.info/gnd/133795012		0	0	0	0
http://d-nb.info/gnd/1015896413	http://de.wikipedia.org/wiki/Ota_Wi%C4%87az	59	1.97	2141	240
http://d-nb.info/gnd/118703870	http://de.wikipedia.org/wiki/Max_Herrmann-Nei%C3%9Fe	533	17.77	11889	1463
http://d-nb.info/gnd/12595557X		0	0	0	0
http://d-nb.info/gnd/109925661		0	0	0	0
http://d-nb.info/gnd/116797932		0	0	0	0
http://d-nb.info/gnd/118880683	http://de.wikipedia.org/wiki/Hans_Rost	106	3.53	3321	381
http://d-nb.info/gnd/101267118		0	0	0	0
http://d-nb.info/gnd/118670816	http://de.wikipedia.org/wiki/Eug%C3%A8ne_Dabit	73	2.43	9256	1114
http://d-nb.info/gnd/113933231		0	0	0	0
http://d-nb.info/gnd/118528610	http://de.wikipedia.org/wiki/Friedrich_Ebert	8004	266.8	86192	11014
http://d-nb.info/gnd/124805841	http://de.wikipedia.org/wiki/Max_Beer_%28Publizist%29	188	6.27	3875	443
http://d-nb.info/gnd/101224818		0	0	0	0
http://d-nb.info/gnd/128013486		0	0	0	0
http://d-nb.info/gnd/127373292		0	0	0	0
http://d-nb.info/gnd/102166439		0	0	0	0
http://d-nb.info/gnd/102231176		0	0	0	0
http://d-nb.info/gnd/118753681	http://de.wikipedia.org/wiki/Fritz_Steuben	394	13.13	18360	2239
http://d-nb.info/gnd/11861360X	http://de.wikipedia.org/wiki/Max_Seydewitz	325	10.83	7931	912
http://d-nb.info/gnd/101281021		0	0	0	0
http://d-nb.info/gnd/126194726		0	0	0	0
http://d-nb.info/gnd/107461463		0	0	0	0
http://d-nb.info/gnd/106303317		0	0	0	0
http://d-nb.info/gnd/126946248		0	0	0	0
http://d-nb.info/gnd/124553443		0	0	0	0
http://d-nb.info/gnd/1042124205		0	0	0	0
http://d-nb.info/gnd/118819321	http://de.wikipedia.org/wiki/Hanns_Martin_Elster	76	2.53	9833	1045
http://d-nb.info/gnd/124417434	http://de.wikipedia.org/wiki/Elias_Hurwicz	52	1.73	8578	1003
http://d-nb.info/gnd/118673327	http://de.wikipedia.org/wiki/Pierre_de_Bourdeille%2C_seigneur_de_Brant%C3%B4me	187	6.23	2094	246
http://d-nb.info/gnd/10542191X		0	0	0	0
http://d-nb.info/gnd/119154544	http://de.wikipedia.org/wiki/Edmund_Edel	146	4.87	12101	1427
http://d-nb.info/gnd/101844034		0	0	0	0
http://d-nb.info/gnd/126751633		0	0	0	0
http://d-nb.info/gnd/118581775	http://de.wikipedia.org/wiki/Conrad_Ferdinand_Meyer	2822	94.07	13049	1515
http://d-nb.info/gnd/126896194		0	0	0	0
http://d-nb.info/gnd/118630652	http://de.wikipedia.org/wiki/Wilhelm_Weitling	585	19.5	14908	1822
http://d-nb.info/gnd/118816691	http://de.wikipedia.org/wiki/Arthur_Segal	100	3.33	3632	444
http://d-nb.info/gnd/11768337X		0	0	0	0
http://d-nb.info/gnd/118750941	http://de.wikipedia.org/wiki/Karl_Saller	182	6.07	6597	777
http://d-nb.info/gnd/126757399		0	0	0	0
http://d-nb.info/gnd/126043639		0	0	0	0
http://d-nb.info/gnd/118587749	http://de.wikipedia.org/wiki/Harold_Nicolson	299	9.97	4896	569
http://d-nb.info/gnd/125911564		0	0	0	0
http://d-nb.info/gnd/126712581		0	0	0	0
http://d-nb.info/gnd/122051149	http://de.wikipedia.org/wiki/Friedrich_Wilhelm_Heinz	607	20.23	17975	2213
http://d-nb.info/gnd/10569102x		0	0	0	0
http://d-nb.info/gnd/104027045		0	0	0	0
http://d-nb.info/gnd/117296643	http://de.wikipedia.org/wiki/Karl_Georg_Ludwig_Wermuth	56	1.87	8497	1041
http://d-nb.info/gnd/106872338		0	0	0	0
http://d-nb.info/gnd/132642409		0	0	0	0
http://d-nb.info/gnd/118611461	http://de.wikipedia.org/wiki/Heinrich_Schulz	118	3.93	8730	948
http://d-nb.info/gnd/119169843	http://de.wikipedia.org/wiki/Helen_Ernst	83	2.77	6147	742
http://d-nb.info/gnd/126665443		0	0	0	0
http://d-nb.info/gnd/126873240		0	0	0	0
http://d-nb.info/gnd/118584979	http://de.wikipedia.org/wiki/Hermann_M%C3%BCller_%28Reichskanzler%29	1025	34.17	25374	3234
http://d-nb.info/gnd/1037695518		0	0	0	0
http://d-nb.info/gnd/127469990		0	0	0	0
http://d-nb.info/gnd/126702055		0	0	0	0
http://d-nb.info/gnd/126476683		0	0	0	0
http://d-nb.info/gnd/116604859	http://de.wikipedia.org/wiki/Konrad_Heiden	361	12.03	11675	1404
http://d-nb.info/gnd/119379333	http://de.wikipedia.org/wiki/Tita%C3%BFna	25	0.83	2114	238
